GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; In labor force:,Margin of Error; In labor force:,Estimate; In labor force: - Civilian labor force:,Margin of Error; In labor force: - Civilian labor force:,Estimate; In labor force: - Civilian labor force: - Employed,Margin of Error; In labor force: - Civilian labor force: - Employed,Estimate; In labor force: - Civilian labor force: - Unemployed,Margin of Error; In labor force: - Civilian labor force: - Unemployed,Estimate; In labor force: - Armed Forces,Margin of Error; In labor force: - Armed Forces,Estimate; Not in labor force,Margin of Error; Not in labor force
1400000US53015000602,53015000602,"Census Tract 6.02, Cowlitz County, Washington",2544,214,1217,149,1217,149,1074,137,143,70,0,12,1327,187
1400000US53015000702,53015000702,"Census Tract 7.02, Cowlitz County, Washington",2360,202,1415,187,1407,186,1246,196,161,82,8,13,945,140
1400000US53015000703,53015000703,"Census Tract 7.03, Cowlitz County, Washington",1170,157,487,131,487,131,450,123,37,26,0,12,683,122
1400000US53015000704,53015000704,"Census Tract 7.04, Cowlitz County, Washington",5456,372,3353,385,3353,385,2951,319,402,186,0,17,2103,249
1400000US53015000800,53015000800,"Census Tract 8, Cowlitz County, Washington",5527,304,3342,363,3342,363,3099,339,243,119,0,17,2185,314
1400000US53015000900,53015000900,"Census Tract 9, Cowlitz County, Washington",5551,363,3510,359,3492,355,3111,320,381,136,18,25,2041,194
1400000US53015001000,53015001000,"Census Tract 10, Cowlitz County, Washington",1011,159,562,136,562,136,417,133,145,59,0,12,449,97
1400000US53015001100,53015001100,"Census Tract 11, Cowlitz County, Washington",4241,298,1994,309,1994,309,1609,286,385,234,0,17,2247,357
1400000US53015001200,53015001200,"Census Tract 12, Cowlitz County, Washington",3494,227,1957,191,1957,191,1685,184,272,87,0,12,1537,217
1400000US53015001300,53015001300,"Census Tract 13, Cowlitz County, Washington",2793,228,1644,203,1633,208,1204,159,429,153,11,18,1149,204
1400000US53015001501,53015001501,"Census Tract 15.01, Cowlitz County, Washington",2239,346,1532,307,1518,307,1314,302,204,83,14,23,707,144
1400000US53015001502,53015001502,"Census Tract 15.02, Cowlitz County, Washington",5203,395,3312,304,3296,301,2893,345,403,184,16,26,1891,377
1400000US53015001600,53015001600,"Census Tract 16, Cowlitz County, Washington",5315,482,2875,292,2875,292,2347,281,528,190,0,17,2440,377
1400000US53015001700,53015001700,"Census Tract 17, Cowlitz County, Washington",4325,322,2553,323,2553,323,2360,292,193,122,0,17,1772,281
1400000US53015001800,53015001800,"Census Tract 18, Cowlitz County, Washington",1494,208,791,172,791,172,711,152,80,50,0,12,703,123
1400000US53015001900,53015001900,"Census Tract 19, Cowlitz County, Washington",4223,399,2239,261,2228,262,1993,213,235,140,11,17,1984,342
1400000US53015002001,53015002001,"Census Tract 20.01, Cowlitz County, Washington",3146,317,1708,281,1708,281,1503,278,205,101,0,12,1438,177
1400000US53015002002,53015002002,"Census Tract 20.02, Cowlitz County, Washington",4982,374,3039,335,3039,335,2832,311,207,115,0,17,1943,229
1400000US53015002100,53015002100,"Census Tract 21, Cowlitz County, Washington",3537,356,1315,219,1315,219,1075,217,240,78,0,12,2222,317
1400000US53017950100,53017950100,"Census Tract 9501, Douglas County, Washington",4500,353,2990,306,2990,306,2814,292,176,88,0,17,1510,170
1400000US53017950200,53017950200,"Census Tract 9502, Douglas County, Washington",2099,190,1285,176,1285,176,1114,156,171,92,0,12,814,134
1400000US53017950300,53017950300,"Census Tract 9503, Douglas County, Washington",4639,368,2640,345,2640,345,2397,351,243,102,0,17,1999,248
1400000US53017950400,53017950400,"Census Tract 9504, Douglas County, Washington",5263,304,3425,259,3425,259,3330,272,95,62,0,17,1838,288
1400000US53017950500,53017950500,"Census Tract 9505, Douglas County, Washington",2416,229,1600,191,1600,191,1374,181,226,94,0,12,816,139
1400000US53017950600,53017950600,"Census Tract 9506, Douglas County, Washington",3483,245,2365,249,2365,249,2242,247,123,73,0,12,1118,132
1400000US53017950700,53017950700,"Census Tract 9507, Douglas County, Washington",3651,318,2496,333,2496,333,2227,338,269,119,0,12,1155,162
1400000US53017950800,53017950800,"Census Tract 9508, Douglas County, Washington",3849,367,2370,259,2370,259,2158,257,212,98,0,12,1479,267
1400000US53019940000,53019940000,"Census Tract 9400, Ferry County, Washington",1250,113,614,91,614,91,470,80,144,40,0,12,636,81
1400000US53019970100,53019970100,"Census Tract 9701, Ferry County, Washington",2297,191,1033,160,1033,160,894,152,139,91,0,12,1264,174
1400000US53019970200,53019970200,"Census Tract 9702, Ferry County, Washington",2901,193,1223,179,1223,179,1127,175,96,56,0,12,1678,203
1400000US53021020100,53021020100,"Census Tract 201, Franklin County, Washington",6180,565,4556,544,4538,539,4091,518,447,208,18,31,1624,409
1400000US53021020200,53021020200,"Census Tract 202, Franklin County, Washington",4245,414,2638,292,2638,292,2321,280,317,131,0,17,1607,295
1400000US53021020300,53021020300,"Census Tract 203, Franklin County, Washington",3788,422,2406,322,2389,321,2233,316,156,74,17,25,1382,270
1400000US53021020400,53021020400,"Census Tract 204, Franklin County, Washington",6422,437,3983,400,3983,400,3703,403,280,137,0,17,2439,351
1400000US53021020501,53021020501,"Census Tract 205.01, Franklin County, Washington",3647,295,2594,289,2594,289,2399,277,195,109,0,12,1053,155
1400000US53021020502,53021020502,"Census Tract 205.02, Franklin County, Washington",6809,505,4414,417,4400,416,4121,365,279,168,14,23,2395,363
1400000US53021020601,53021020601,"Census Tract 206.01, Franklin County, Washington",6203,407,4135,406,4135,406,3941,412,194,139,0,17,2068,277
1400000US53021020603,53021020603,"Census Tract 206.03, Franklin County, Washington",2683,287,1774,185,1750,195,1635,206,115,76,24,34,909,284
1400000US53021020605,53021020605,"Census Tract 206.05, Franklin County, Washington",5815,454,4134,406,4134,406,3855,420,279,148,0,17,1681,384
1400000US53021020606,53021020606,"Census Tract 206.06, Franklin County, Washington",5380,495,3634,392,3634,392,3265,301,369,191,0,17,1746,318
1400000US53021020700,53021020700,"Census Tract 207, Franklin County, Washington",1039,127,787,127,787,127,763,124,24,24,0,12,252,83
1400000US53021020800,53021020800,"Census Tract 208, Franklin County, Washington",6412,424,3342,372,3342,372,3108,351,234,99,0,17,3070,488
1400000US53021980100,53021980100,"Census Tract 9801, Franklin County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53023970300,53023970300,"Census Tract 9703, Garfield County, Washington",1827,70,1091,96,1091,96,985,96,106,56,0,12,736,113
1400000US53025010100,53025010100,"Census Tract 101, Grant County, Washington",3224,264,1748,239,1745,239,1517,208,228,80,3,5,1476,178
1400000US53025010200,53025010200,"Census Tract 102, Grant County, Washington",2145,210,1368,188,1333,172,1206,160,127,85,35,54,777,141
1400000US53025010300,53025010300,"Census Tract 103, Grant County, Washington",3421,336,1700,292,1700,292,1493,258,207,138,0,12,1721,208
1400000US53025010400,53025010400,"Census Tract 104, Grant County, Washington",5948,319,3577,327,3577,327,3339,337,238,121,0,17,2371,254
1400000US53025010500,53025010500,"Census Tract 105, Grant County, Washington",2470,340,1652,281,1652,281,1390,269,262,115,0,12,818,193
1400000US53025010600,53025010600,"Census Tract 106, Grant County, Washington",4800,278,3390,355,3390,355,2971,375,419,174,0,17,1410,248
1400000US53025010700,53025010700,"Census Tract 107, Grant County, Washington",2246,270,1390,206,1390,206,1228,189,162,84,0,12,856,156
1400000US53025010800,53025010800,"Census Tract 108, Grant County, Washington",3497,328,2158,264,2158,264,1795,220,363,122,0,12,1339,257
1400000US53025010901,53025010901,"Census Tract 109.01, Grant County, Washington",1010,180,613,137,613,137,551,136,62,47,0,12,397,90
1400000US53025010902,53025010902,"Census Tract 109.02, Grant County, Washington",7803,562,4760,485,4760,485,4159,469,601,189,0,19,3043,452
1400000US53025011000,53025011000,"Census Tract 110, Grant County, Washington",8400,517,5678,457,5636,467,5076,438,560,227,42,67,2722,342
1400000US53025011100,53025011100,"Census Tract 111, Grant County, Washington",4785,394,2955,330,2955,330,2529,306,426,192,0,17,1830,355
1400000US53025011200,53025011200,"Census Tract 112, Grant County, Washington",4068,322,2661,271,2661,271,2354,246,307,157,0,17,1407,217
1400000US53025011300,53025011300,"Census Tract 113, Grant County, Washington",2781,256,1787,225,1787,225,1533,217,254,98,0,12,994,111
1400000US53025011401,53025011401,"Census Tract 114.01, Grant County, Washington",1611,316,888,245,888,245,815,202,73,64,0,12,723,147
1400000US53025011402,53025011402,"Census Tract 114.02, Grant County, Washington",8323,829,6126,771,6126,771,5567,748,559,253,0,19,2197,302
1400000US53027000200,53027000200,"Census Tract 2, Grays Harbor County, Washington",6649,493,2886,409,2886,409,2343,399,543,217,0,17,3763,523
1400000US53027000300,53027000300,"Census Tract 3, Grays Harbor County, Washington",2851,242,1668,227,1668,227,1443,223,225,76,0,12,1183,141
1400000US53027000400,53027000400,"Census Tract 4, Grays Harbor County, Washington",5678,394,3310,338,3310,338,3007,341,303,132,0,17,2368,336
1400000US53027000500,53027000500,"Census Tract 5, Grays Harbor County, Washington",4946,589,2895,355,2895,355,2407,336,488,173,0,17,2051,349
1400000US53027000600,53027000600,"Census Tract 6, Grays Harbor County, Washington",2862,306,1639,205,1639,205,1415,182,224,104,0,12,1223,175
1400000US53027000700,53027000700,"Census Tract 7, Grays Harbor County, Washington",3760,303,1905,243,1905,243,1626,220,279,124,0,12,1855,245
1400000US53027000800,53027000800,"Census Tract 8, Grays Harbor County, Washington",3405,309,1969,289,1969,289,1679,271,290,211,0,12,1436,185
1400000US53027000900,53027000900,"Census Tract 9, Grays Harbor County, Washington",4587,410,2649,329,2640,328,2315,318,325,114,9,14,1938,366
1400000US53027001000,53027001000,"Census Tract 10, Grays Harbor County, Washington",2467,259,1291,167,1291,167,1024,160,267,95,0,12,1176,217
1400000US53027001100,53027001100,"Census Tract 11, Grays Harbor County, Washington",3599,301,2064,258,2064,258,1865,265,199,98,0,12,1535,197
1400000US53027001200,53027001200,"Census Tract 12, Grays Harbor County, Washington",3489,314,2198,312,2198,312,1949,256,249,132,0,12,1291,217
1400000US53027001300,53027001300,"Census Tract 13, Grays Harbor County, Washington",2713,244,1519,230,1519,230,1237,204,282,105,0,12,1194,178
1400000US53027001400,53027001400,"Census Tract 14, Grays Harbor County, Washington",1685,144,761,121,761,121,550,104,211,66,0,12,924,167
1400000US53027001500,53027001500,"Census Tract 15, Grays Harbor County, Washington",3091,251,1765,232,1765,232,1543,211,222,96,0,12,1326,202
1400000US53027001600,53027001600,"Census Tract 16, Grays Harbor County, Washington",5673,594,1789,353,1724,348,1357,304,367,183,65,63,3884,510
1400000US53027940000,53027940000,"Census Tract 9400, Grays Harbor County, Washington",820,132,452,97,452,97,324,79,128,42,0,12,368,69
1400000US53027990000,53027990000,"Census Tract 9900, Grays Harbor County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53029970100,53029970100,"Census Tract 9701, Island County, Washington",2176,154,1321,170,1181,182,1064,183,117,54,140,59,855,122
1400000US53029970200,53029970200,"Census Tract 9702, Island County, Washington",1834,335,1717,332,206,62,189,57,17,22,1511,340,117,48
1400000US53029970300,53029970300,"Census Tract 9703, Island County, Washington",3905,307,2381,316,2201,301,1986,302,215,108,180,111,1524,184
1400000US53029970400,53029970400,"Census Tract 9704, Island County, Washington",4590,399,3073,393,2799,378,2519,286,280,207,274,108,1517,258
1400000US53029970500,53029970500,"Census Tract 9705, Island County, Washington",4322,255,2829,231,2525,239,2435,233,90,62,304,105,1493,206
1400000US53029970601,53029970601,"Census Tract 9706.01, Island County, Washington",2763,241,1833,221,1505,207,1384,200,121,74,328,143,930,137
1400000US53029970602,53029970602,"Census Tract 9706.02, Island County, Washington",2784,222,1726,173,1475,185,1308,181,167,74,251,95,1058,159
1400000US53029970700,53029970700,"Census Tract 9707, Island County, Washington",1555,222,966,217,789,196,680,186,109,64,177,97,589,171
1400000US53029970800,53029970800,"Census Tract 9708, Island County, Washington",2137,197,1537,192,1349,200,1184,172,165,76,188,78,600,108
1400000US53029970900,53029970900,"Census Tract 9709, Island County, Washington",2928,214,2218,217,1502,179,1216,169,286,94,716,145,710,133
1400000US53029971000,53029971000,"Census Tract 9710, Island County, Washington",4225,331,2539,272,2398,284,2099,262,299,121,141,108,1686,221
1400000US53029971100,53029971100,"Census Tract 9711, Island County, Washington",2648,185,1249,169,1234,169,1096,143,138,83,15,24,1399,177
1400000US53029971300,53029971300,"Census Tract 9713, Island County, Washington",4170,394,2259,316,2227,297,2022,291,205,129,32,45,1911,264
1400000US53029971400,53029971400,"Census Tract 9714, Island County, Washington",3241,222,1861,185,1861,185,1703,175,158,77,0,12,1380,164
1400000US53029971500,53029971500,"Census Tract 9715, Island County, Washington",2765,181,1345,148,1345,148,1250,153,95,63,0,12,1420,163
1400000US53029971600,53029971600,"Census Tract 9716, Island County, Washington",3276,237,1915,218,1906,218,1612,192,294,102,9,15,1361,198
1400000US53029971700,53029971700,"Census Tract 9717, Island County, Washington",3417,277,1781,200,1770,203,1588,195,182,68,11,18,1636,184
1400000US53029971800,53029971800,"Census Tract 9718, Island County, Washington",2009,220,1127,172,1127,172,1086,172,41,32,0,12,882,163
1400000US53029971900,53029971900,"Census Tract 9719, Island County, Washington",3511,256,2056,204,2056,204,1887,199,169,82,0,12,1455,189
1400000US53029972000,53029972000,"Census Tract 9720, Island County, Washington",3502,286,2066,295,2058,295,1900,242,158,138,8,8,1436,216
1400000US53029972100,53029972100,"Census Tract 9721, Island County, Washington",3069,273,1695,256,1695,256,1573,236,122,65,0,12,1374,218
1400000US53029992201,53029992201,"Census Tract 9922.01, Island County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53031950202,53031950202,"Census Tract 9502.02, Jefferson County, Washington",1453,179,729,115,729,115,636,104,93,54,0,12,724,123
1400000US53031950300,53031950300,"Census Tract 9503, Jefferson County, Washington",5322,397,2178,354,2178,354,1978,317,200,130,0,17,3144,288
1400000US53031950400,53031950400,"Census Tract 9504, Jefferson County, Washington",3591,366,2135,322,2135,322,1802,280,333,146,0,12,1456,209
1400000US53031950500,53031950500,"Census Tract 9505, Jefferson County, Washington",5557,413,2648,383,2648,383,2413,367,235,118,0,17,2909,366
1400000US53031950601,53031950601,"Census Tract 9506.01, Jefferson County, Washington",5527,232,2994,317,2987,317,2573,261,414,144,7,8,2533,280
1400000US53031950602,53031950602,"Census Tract 9506.02, Jefferson County, Washington",2749,219,1359,153,1359,153,1333,151,26,24,0,12,1390,213
1400000US53031950702,53031950702,"Census Tract 9507.02, Jefferson County, Washington",2072,252,522,98,522,98,440,87,82,35,0,12,1550,243
1400000US53031990000,53031990000,"Census Tract 9900, Jefferson County, Washington",0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US53033000100,53033000100,"Census Tract 1, King County, Washington",5342,378,3655,355,3655,355,3356,325,299,128,0,17,1687,307
1400000US53033000200,53033000200,"Census Tract 2, King County, Washington",6588,414,4445,442,4426,445,4126,448,300,161,19,31,2143,290
1400000US53033000300,53033000300,"Census Tract 3, King County, Washington",2084,165,1489,155,1489,155,1451,161,38,42,0,12,595,116
1400000US53033000401,53033000401,"Census Tract 4.01, King County, Washington",5685,641,3136,480,3136,480,2517,336,619,432,0,17,2549,423
1400000US53033000402,53033000402,"Census Tract 4.02, King County, Washington",4386,444,2697,321,2697,321,2600,331,97,65,0,12,1689,265
1400000US53033000500,53033000500,"Census Tract 5, King County, Washington",2525,149,1651,138,1651,138,1560,131,91,59,0,12,874,127
1400000US53033000600,53033000600,"Census Tract 6, King County, Washington",6150,440,4309,349,4309,349,3953,328,356,153,0,17,1841,349
1400000US53033000700,53033000700,"Census Tract 7, King County, Washington",3741,311,2772,276,2772,276,2626,283,146,87,0,12,969,213
1400000US53033000800,53033000800,"Census Tract 8, King County, Washington",2099,160,1458,126,1458,126,1384,124,74,44,0,12,641,134
1400000US53033000900,53033000900,"Census Tract 9, King County, Washington",1665,142,1136,111,1136,111,1055,102,81,38,0,12,529,119
1400000US53033001000,53033001000,"Census Tract 10, King County, Washington",1440,138,1012,108,1005,105,909,107,96,44,7,10,428,89
1400000US53033001100,53033001100,"Census Tract 11, King County, Washington",2284,216,1726,196,1726,196,1623,195,103,64,0,12,558,101
1400000US53033001200,53033001200,"Census Tract 12, King County, Washington",5576,330,3509,362,3509,362,3165,368,344,126,0,17,2067,324
1400000US53033001300,53033001300,"Census Tract 13, King County, Washington",3787,276,2973,295,2936,306,2703,249,233,128,37,46,814,167
1400000US53033001400,53033001400,"Census Tract 14, King County, Washington",4397,385,3443,319,3443,319,3185,296,258,113,0,17,954,177
1400000US53033001500,53033001500,"Census Tract 15, King County, Washington",2016,140,1520,116,1520,116,1421,115,99,56,0,12,496,92
1400000US53033001600,53033001600,"Census Tract 16, King County, Washington",3386,184,2382,153,2382,153,2247,147,135,61,0,12,1004,150
1400000US53033001701,53033001701,"Census Tract 17.01, King County, Washington",3503,240,2884,279,2873,281,2682,276,191,91,11,18,619,133
1400000US53033001702,53033001702,"Census Tract 17.02, King County, Washington",3997,259,2812,285,2812,285,2635,282,177,98,0,12,1185,189
1400000US53033001800,53033001800,"Census Tract 18, King County, Washington",4549,524,3838,559,3816,560,3585,471,231,159,22,32,711,176
1400000US53033001900,53033001900,"Census Tract 19, King County, Washington",3954,285,2863,238,2863,238,2587,235,276,140,0,12,1091,185
